G_96_4
,659906,100000,0.914873,2302,0.829496,0.0853769
G_96_6
,20232,100000,0.54129,198,0.52764,0.0136497
G_96_7
,14149,100000,3.18987,5317,3.15125,0.0386187
G_96_8
,489701,100000,0.879138,1902,0.802954,0.0761838
G_96_9
,1429584585,100000,247.009,4187,0.947886,246.062
G_96_16
,188512,100000,1.00874,1434,0.965244,0.0434937
G_96_24
,1596,256,0.266152,107,0.265832,0.000319895
G_96_26
,86694746,100000,22.8257,2451,0.826783,21.9989
G_96_28
,49425,100000,0.441679,576,0.430574,0.0111055
G_96_35
,494837,100000,0.869021,2330,0.793903,0.0751182
G_96_36
,368233,100000,0.880214,1247,0.777422,0.102793
G_96_42
,492582,100000,0.958791,3266,0.809177,0.149614
G_96_54
,724438,100000,0.951837,1260,0.821322,0.130514
G_96_59
,11123,100000,0.952241,732,0.939083,0.0131574
G_96_60
,1630115853,100000,323.225,2357,0.848692,322.376
G_96_63
,1683916,100000,0.888108,1814,0.687771,0.200337
G_96_70
,201516,100000,0.862159,1158,0.790651,0.0715075
G_96_71
,80755,100000,0.91891,5329,0.9005,0.01841
G_96_72
,434187,100000,0.635769,1293,0.570194,0.065575
G_96_75
,9813984,100000,2.67033,2382,0.893794,1.77654
G_96_78
,359639,100000,0.305015,307,0.257836,0.0471788
G_96_79
,77036,100000,0.908489,3560,0.887552,0.020937
G_96_81
,226279,100000,0.849711,2293,0.816515,0.0331958
